gene,score,direction,meanLFC,LFC_GSE130437,LFC_GSE222367,LFC_GSE229235,consistent
PGBD5,0.0197223617798159,Up,1.8574736304952149,1.7358686141405535,3.6408238832582955,0.19572839408679535,True
RGS16,0.02000468384750021,Down,-1.7487884286281965,-1.3462927637405027,-2.9063140099994795,-0.993758512144607,True
MYL12A,0.02010860407587716,Up,1.2486231500342193,1.0391026602510656,0.8451031576586648,1.8616636321929279,True
ID3,0.020317522975854464,Up,1.2433702201215302,0.781763989714115,1.8266169774612997,1.1217296931891754,True
LMCD1,0.020396239077388082,Down,-1.5914430193472837,-1.5750754248137397,-2.176467771404686,-1.0227858618234253,True
IFIT3,0.021179829015325162,Up,2.0950633297990313,3.341722191600906,2.227079816360286,0.7163879814359014,True
AIF1L,0.021492486686914544,Down,-1.4710512174089445,-0.6354985394435626,-2.66347672397396,-1.1141783888093109,True
SMKR1,0.021562616223852242,Up,1.365774843649518,1.6321106948231876,0.7414329700534379,1.7237808660719287,True
PLEKHG5,0.021574207081264365,Up,1.4726185382221366,1.5257808030690923,0.8957075948402115,1.9963672167571058,True
DCPS,0.021628802265221313,Down,-1.1354287121660838,-0.8103545358744078,-1.3680822537822528,-1.227849346841591,True
PERM1,0.021656134362578145,Up,1.1348712754622803,0.5304142876625786,0.6370013140855384,2.2371982246387243,True
MAP2K3,0.021903160143814673,Up,1.1275565287802098,0.7559312759919887,0.8756928976814822,1.7510454126671582,True
WNT5A,0.022190266808762595,Up,1.613246126102905,1.0414413048565199,3.009176078220636,0.7891209952315593,True
HSPA4L,0.02262732733187411,Down,-1.2384981707039922,-0.844272510044816,-1.6546599295379634,-1.2165620725291972,True
NACC2,0.02263682100269794,Up,1.3985731941267632,0.21072682295233316,0.7803949016948374,3.2045978577331184,True
OSMR,0.022796678769829107,Up,1.5357823235000196,0.5300153730862665,2.6378085283556145,1.4395230690581777,True
RFTN1,0.022881670442602357,Up,1.7345890970408844,2.320850527309204,1.0074711132255525,1.8754456505878963,True
PYGL,0.023023792214382662,Up,2.020875940350503,1.0201723952773047,2.5411554077856278,2.5013000179885765,True
ADAMTS9,0.023327493350808713,Up,2.108648048412858,1.793755049643103,3.3647137180801896,1.1674753775152804,True
FAM169A,0.023453686048551876,Down,-1.151106994857624,-1.441463979591756,-1.1120797264966331,-0.8997772784844829,True
KIF26A,0.023743234479204754,Up,1.7828906763781633,0.4479668279275456,3.1365604235610682,1.764144777645876,True
WWP2,0.024093337819430856,Down,-1.1808145197240176,-0.36933770215273404,-0.7722647902950618,-2.400841066724257,True
UNC5A,0.024182010154693748,Up,2.637990912927399,1.107903964766245,3.5458948165447546,3.2601739574711965,True
