gene,log2FC,t,P,FDR,AveExpr,sig
F13A1,-3.7191795267985968,-18.346210943287826,2.1461440932813362e-20,1.2268185763967357e-18,1.3386516673582565,Down
USP49,-2.8075583636301533,-18.3445068899342,2.1529376032488036e-20,1.2268185763967357e-18,5.002090314290594,Down
COL11A2,-5.785044921022255,-18.332408940535974,2.2018054406758762e-20,1.2495019352642111e-18,4.889382943694499,Down
POLH,-2.028815013511017,-18.310774576859945,2.292044069230107e-20,1.2953806440443925e-18,5.513570295472623,Down
MYD88,-1.4702373232878638,-18.291330116811988,2.3763771963423905e-20,1.3369718216239888e-18,5.810102257866174,Down
GRINA,3.5238953534306923,18.289376084078725,2.385025874688189e-20,1.3369718216239888e-18,7.650881873599709,Up
RECQL4,2.2353692614640415,18.284223338551733,2.407987105567396e-20,1.3443782261447122e-18,6.528913658827138,Up
XRN2,1.404596790966598,18.263050729623377,2.5047352551535353e-20,1.3927539987325504e-18,6.532905948974392,Up
A3GALT2,-1.5380496312834762,-18.244744656348068,2.5915890983760836e-20,1.4352615930363933e-18,0.6536534696035812,Down
KCTD9,-2.1156597515285935,-18.19268783500415,2.8558160827853655e-20,1.5752681512644076e-18,5.609354644734926,Down
ETNPPL,-1.8831433845404444,-18.187184170152538,2.8853177504243644e-20,1.5801512078227526e-18,0.8809446848944078,Down
PCNT,-2.2782611738378367,-18.186763412348053,2.887585963533964e-20,1.5801512078227526e-18,7.417888407184286,Down
CFLAR,1.6283472841590543,18.184118912961196,2.9018837256860704e-20,1.5816986789411427e-18,5.907517200390652,Up
PEG3,-9.1058219098451,-18.16542802143133,3.005026066426743e-20,1.631468876221448e-18,4.729226186729633,Down
KBTBD8,-2.716157678952178,-18.156775163060455,3.0540387058387055e-20,1.6515762256280687e-18,1.458405684291645,Down
AEBP1,-3.248778796217167,-18.14750618217402,3.107449698275382e-20,1.6738957554381842e-18,1.9187134744784278,Down
OXSR1,-2.048337408905335,-18.142917043020688,3.134246796881855e-20,1.6814891898619757e-18,6.549772434498523,Down
DNASE2,2.46051500063662,18.140928221414228,3.1459333646438704e-20,1.6814891898619757e-18,4.8174808639190845,Up
RPL14,-2.5239838518470794,-18.123190635968275,3.252155081821352e-20,1.7315528408616387e-18,9.636262019975192,Down
DNM3,-3.7254469339141747,-18.046387939488213,3.756184832595854e-20,1.9922226477498776e-18,2.6334115840002563,Down
CAMKK1,-2.7523597911812674,-17.99354029977445,4.148858615770078e-20,2.18571855668669e-18,4.318707710540026,Down
UROD,-2.028288762894573,-17.99255441642918,4.156570571979601e-20,2.18571855668669e-18,5.790952572987409,Down
UTP23,-1.6838502446055879,-17.991025829696902,4.1685567832385745e-20,2.18571855668669e-18,5.961193610790204,Down
FZD10,-1.7705619987954755,-17.916383481320477,4.7990484471042055e-20,2.500437970856171e-18,0.6892815531711006,Down
MROH1,2.72271870938043,17.91572252525032,4.805047587214542e-20,2.500437970856171e-18,7.254541460993772,Up
FIBIN,-2.7808692835413535,-17.89947284471585,4.9549762220530305e-20,2.568763988801176e-18,1.2823161916943298,Down
STAB1,-2.3878743453852995,-17.885016907267847,5.092377285154114e-20,2.6301079686245404e-18,1.2548482533090664,Down
USP44,-1.838566437447901,-17.855551301560958,5.384646984623965e-20,2.7706821611180777e-18,0.8596313255101344,Down
FOXP2,-3.1334062990730454,-17.84174047079248,5.527492288178421e-20,2.8336103588840307e-18,1.7655562135863885,Down
TET1,-3.199198927598652,-17.832146073185346,5.629005089398754e-20,2.8749622289929188e-18,3.8817721297213312,Down
XAGE3,-1.913097973805912,-17.791810496668184,6.077087617488839e-20,3.092363034877162e-18,0.701355309843073,Down
FOXN3,-1.692822901393544,-17.746692197765988,6.621775944223407e-20,3.3571430246632638e-18,4.535034375893538,Down
GPR107,1.9476816909660704,17.712356314114135,7.069599820205498e-20,3.571054268155085e-18,7.208382293875782,Up
GFRA3,-3.3435504110176977,-17.706235494645377,7.152629138154637e-20,3.599808606392426e-18,1.8597468586613466,Down
DCAF16,-1.3764885049013902,-17.648706087593954,7.983523348450256e-20,3.999346875942491e-18,6.388788479965129,Down
CA11,-3.161191432811463,-17.64733466697103,8.004494109935658e-20,3.999346875942491e-18,1.9916272779452087,Down
OLFM1,5.1762191147156065,17.622391573690464,8.395899783468054e-20,4.1797638272211e-18,3.357547533869582,Up
GLT8D2,-2.682530684515314,-17.60696669059678,8.647695939249395e-20,4.2896304677068044e-18,1.7490267067975274,Down
TRIM27,-1.9465530064173848,-17.600205437545448,8.76049048479191e-20,4.330005870440158e-18,7.182572999055931,Down
PATZ1,1.9652572336187146,17.589907103019396,8.935193233163692e-20,4.4005826673331186e-18,6.3197660224694525,Up
MAPK8IP2,4.52682640388953,17.569193417189897,9.29746262154346e-20,4.5627049662307585e-18,3.5231363322389924,Up
RYR3,-2.8510985476217243,-17.549688350142677,9.652336941051119e-20,4.720061220464359e-18,2.9874618222823277,Down
TRIM5,3.1271516049546935,17.526591551309423,1.0090544189259662e-19,4.916911815190486e-18,3.0162744855336916,Up
ISM1,-3.065064626643441,-17.499317325546105,1.0634325757195779e-19,5.1636391616806265e-18,1.9160327165409279,Down
MEGF10,-2.1091282190771694,-17.477515763438358,1.1090508896314028e-19,5.3662497431638754e-18,1.1374697421131974,Down
KRTDAP,-4.059370035210388,-17.43692978854694,1.1993825707294307e-19,5.7830369406849126e-18,1.5666563835690956,Down
COMMD5,1.6906797546111962,17.384943795618707,1.326193139898107e-19,6.372196306339685e-18,4.985664250627678,Up
HELZ2,5.864121107139745,17.36047726744129,1.3905450682657043e-19,6.6582001706194655e-18,4.455781546219786,Up
FOXQ1,-3.7837880607851817,-17.351203178266214,1.415765273233166e-19,6.7555028089568716e-18,1.7712405657810215,Down
KCTD8,-1.97149338993648,-17.346975338829626,1.427417435936577e-19,6.784056813857134e-18,0.8119801265477379,Down
CARD10,4.506778357894873,17.345470501599415,1.4315884937145948e-19,6.784056813857134e-18,3.8439264002491838,Up
ATPAF1,-1.453426508732027,-17.294471373096364,1.5805739139521449e-19,7.464422696369889e-18,5.809695483368819,Down
RAB11FIP4,2.259396207203703,17.26626498129731,1.669697595797592e-19,7.858406090801636e-18,6.178294071657336,Up
COMP,-2.54625560417109,-17.260408331461722,1.6888385740960294e-19,7.921457121355186e-18,1.138858136189631,Down
PDE3B,-2.8568840026453293,-17.237528779912214,1.7657922595538138e-19,8.254330596354946e-18,3.3008788832683074,Down
FOLR1,-5.068509978391929,-17.2247996708264,1.810149916440443e-19,8.433097076930307e-18,2.976988756750773,Down
CERS3,-2.4230166611474178,-17.211439274416733,1.8579351050048565e-19,8.62657410707642e-18,0.9495095582319477,Down
CSRNP3,-3.210928005521186,-17.18320515413117,1.9632104436703436e-19,9.08478926785706e-18,1.5691250540906785,Down
HES4,4.293539049211388,17.14000637802519,2.1362364297511087e-19,9.852408149253441e-18,3.967707331424284,Up
CTSO,2.9159056942679897,17.129978224745948,2.178587825849552e-19,1.0014242039488441e-17,2.587130886121277,Up
LPAR6,3.104624083427888,17.12238417457899,2.211230331770078e-19,1.0130520357179194e-17,2.1509141091571538,Up
TARBP1,-2.1813542569894557,-17.11122801924343,2.2600944505247477e-19,1.032010015653519e-17,7.268646016597538,Down
DHX58,2.882626466626796,17.092900768693067,2.3427795821089707e-19,1.0662353279631256e-17,3.0447676421968173,Up
TGIF1,2.0163996028426974,17.082233926194927,2.3923227241659585e-19,1.0852016567844923e-17,5.454586772810312,Up
C8orf33,1.4829062451799429,17.050125108002852,2.5480250037772365e-19,1.1520414689209212e-17,6.4197590669989495,Up
CARMIL2,-3.18079751109451,-17.035809027668318,2.620752627517714e-19,1.1810515925970352e-17,2.4762230187304195,Down
ZNF250,1.6988226035701723,17.023100979142974,2.6870899258390433e-19,1.207002282648873e-17,4.478200864160712,Up
ABCF1,-1.883521465578306,-16.996836230510702,2.829693965712667e-19,1.266347332356129e-17,7.435964570769371,Down
IDH1,2.624208316915348,16.995424799227923,2.8375730652504995e-19,1.266347332356129e-17,5.949007442029675,Up
HEXIM1,1.463983329797157,16.974502486603605,2.9570370893005627e-19,1.3154045632727343e-17,5.855141434509673,Up
TTLL1,2.307228624384954,16.9703174622403,2.9815441842842584e-19,1.3220416174044991e-17,2.746169461768557,Up
DNAL4,2.5051159629383437,16.960803276259185,3.038034554029983e-19,1.3427723237203035e-17,4.164416238208215,Up
CMKLR1,-2.8184260568665858,-16.95888341613504,3.0495658472464577e-19,1.343562716726155e-17,1.355838152797231,Down
GDPD2,-2.4934514888557873,-16.95551270782378,3.0699198474176945e-19,1.3482227610156052e-17,1.207128561475308,Down
DNAH2,-4.926996231540044,-16.926556795792123,3.250598834607844e-19,1.423039934261656e-17,3.672953003561125,Down
DISP2,-2.0573387662676215,-16.90227966556398,3.4104519525247156e-19,1.4882953299150578e-17,1.6357819161409048,Down
AARD,-5.607607396137765,-16.88917832624552,3.500037056535189e-19,1.5225713252246137e-17,6.375006373756904,Down
ING5,1.3875439413520243,16.87689056488476,3.5862470986797778e-19,1.555168160087866e-17,5.903021370243982,Up
PRMT2,-2.2203686620639993,-16.870585457961635,3.631323644014676e-19,1.5697790925066577e-17,7.2276450727146635,Down
FZD9,-4.877847716738014,-16.840821684352008,3.852069226253358e-19,1.6600010821885565e-17,3.816420190494196,Down
ZNF786,1.5715989149917455,16.83715434095489,3.88020253571255e-19,1.6669156687687248e-17,3.8233034097878638,Up
NSA2,-1.4437451888319222,-16.833444135514558,3.9088786101026875e-19,1.6740197525874552e-17,6.149358597103475,Down
ICAM5,-5.144044641342563,-16.826776145237332,3.9609615272939063e-19,1.6910730483400298e-17,3.232405738244558,Down
IAH1,1.5032750846003993,16.81286807908178,4.071892971153177e-19,1.7330680269198245e-17,4.884572527065558,Up
AGPAT3,-1.63342461322502,-16.794249990573405,4.2253867744182605e-19,1.7884347921129943e-17,7.427952908023293,Down
CDK5RAP2,1.4222991857255547,16.79394892595642,4.2279169124643664e-19,1.7884347921129943e-17,6.401853575209865,Up
PGM2,-1.6084391850726854,-16.786199559013156,4.2935785506231216e-19,1.8106559086572735e-17,5.6672348933820915,Down
CHRNB1,-1.9379275718673956,-16.780974360624587,4.33844057221101e-19,1.823996813743592e-17,3.2943574535919353,Down
KITLG,2.935081583862559,16.772715677603586,4.41032749792442e-19,1.8485840789172567e-17,3.941905636132093,Up
ACSL3,1.7703418515012221,16.76985269621631,4.43553154175636e-19,1.8535145442672792e-17,6.962351870420522,Up
IGFL1,-1.4730726278228388,-16.762835052501988,4.497936012438096e-19,1.8739135230066872e-17,0.5790360881173607,Down
DUSP22,-2.233983804532273,-16.75834318049885,4.538350832998897e-19,1.8850559634655057e-17,5.77246946721449,Down
CRISPLD2,2.5497657089010897,16.755337648749137,4.565599851862182e-19,1.890679338053438e-17,3.70965979926637,Up
EFHD2,1.8204325277526507,16.722810861452643,4.871429727990376e-19,2.01128790266429e-17,5.7566793407565875,Up
ACSS1,3.26005453780699,16.71616530492916,4.936449676018038e-19,2.03204898603847e-17,5.537148037558132,Up
ARHGAP20,-1.7844920665404014,-16.712513592568822,4.972555230315558e-19,2.0401831895077902e-17,0.6806528902689292,Down
RASGRP3,-4.0400115066201066,-16.711180876229346,4.985799382625999e-19,2.0401831895077902e-17,2.7658629979514835,Down
USP48,-1.4140515863732033,-16.707092910520803,5.026649980950126e-19,2.050813705245628e-17,6.71352661965169,Down
IQSEC2,2.9410646562171343,16.682978028456812,5.274694795498926e-19,2.145664933036289e-17,4.345343172001399,Up
NKX1-2,-2.5598138902223084,-16.678479692657046,5.322332846759208e-19,2.1586755869649847e-17,1.2231733625453236,Down
GALK1,-2.1771105475777466,-16.666131400450872,5.4553785304015225e-19,2.2061486784233724e-17,5.213972964853786,Down
C1GALT1C1L,-2.00772579393707,-16.663241127047307,5.487007973348412e-19,2.2124514605986722e-17,0.9570079227872841,Down
HHIP,-2.5115099430021672,-16.610870882218954,6.093771295676871e-19,2.4499447862211094e-17,1.5533594728778441,Down
PSMG4,-1.8984704709877687,-16.600327585489413,6.224003107029741e-19,2.49502915249826e-17,5.203378197465977,Down
HOXA1,-1.895428768916371,-16.58638923936358,6.400553603928428e-19,2.558366208642696e-17,0.9033583498288412,Down
MYL12A,1.8616636321929279,16.526642865588663,7.2173404627056335e-19,2.876506502332679e-17,7.04983435859265,Up
SHROOM2,3.2557704610420912,16.52047160086886,7.307570725621804e-19,2.904074936781691e-17,4.264909410327504,Up
PTCH2,-2.7923085923321063,-16.50541626152784,7.532568675089826e-19,2.98115840568857e-17,2.116081189209008,Down
GEMIN8,1.2633270696596652,16.504404980794952,7.5479336574702e-19,2.98115840568857e-17,4.209454839429689,Up
DPAGT1,-1.5061331180553672,-16.50319289152398,7.566391892610583e-19,2.98115840568857e-17,5.856378479563632,Down
PRICKLE1,-3.614027428118961,-16.497206631620383,7.658232812648734e-19,3.0087473073055856e-17,3.06265267893542,Down
ELF5,-3.9739637890657424,-16.47157241880238,8.064592836828737e-19,3.159395886928076e-17,4.727194267156667,Down
MYOZ3,-1.474312370845273,-16.462334050696036,8.216392582876972e-19,3.2087521084438536e-17,0.6828276844534612,Down
ARHGAP31,-4.9589049117907305,-16.461086430616312,8.237115637339553e-19,3.2087521084438536e-17,3.6458668416342745,Down
DACH2,-2.866363450823556,-16.45341902396104,8.365651136740054e-19,3.2496430753702915e-17,1.3279647517484712,Down
ADRB2,-2.782591001289357,-16.451281599653196,8.401847068989278e-19,3.2545357045326444e-17,1.4783713066589428,Down
FADS3,2.6376526856601092,16.444436050316114,8.518853987333825e-19,3.290616148048556e-17,4.273636439745179,Up
PRLR,4.78493313252295,16.440779753641245,8.582030478114987e-19,3.3057597847264153e-17,6.0474227795890005,Up
GSTM2,-4.000114604958617,-16.407173348283994,9.185642755755155e-19,3.5284126351494037e-17,2.8091765997993137,Down
MT1F,2.877869797081825,16.383650567510124,9.633832606592986e-19,3.690293101247702e-17,2.4497049507110007,Up
COL2A1,-8.051819164856191,-16.377392193626513,9.756801642429009e-19,3.7270441731051534e-17,4.397410519728622,Down
VGLL3,-2.9325760691528955,-16.361989042256095,1.0066339098730453e-18,3.834663430151739e-17,1.425998544659789,Down
ZNF25,1.7134268082468807,16.3591939795106,1.012357583360014e-18,3.845843271221651e-17,3.7692563836407187,Up
UPK3B,-2.8008422940017095,-16.337808755729828,1.0572663325961373e-18,4.005412836950751e-17,2.2025382154502156,Down
SH3BP5L,1.5598315529555569,16.331957144251895,1.06990617905491e-18,4.042193481963619e-17,5.558507210657584,Up
DKK3,-3.1467250238898257,-16.327443533542404,1.0797613847481759e-18,4.068281282971952e-17,1.5135333579081345,Down
RGS4,-1.9362528075815866,-16.31452111109508,1.1084934091359755e-18,4.165156433783406e-17,0.7702286597924816,Down
WAC,1.3088569185936678,16.30334905253907,1.1339635478450656e-18,4.249281881734635e-17,7.292882894337919,Up
FGF11,-2.9408721615884557,-16.26752729865323,1.219741161496996e-18,4.548898265101793e-17,2.0169300068836438,Down
ACTG2,-6.097481862402243,-16.267215362690376,1.2205165758431206e-18,4.548898265101793e-17,3.0981687837051166,Down
CCZ1B,2.1540243863986563,16.25833948420798,1.2427929293907282e-18,4.6106685435452586e-17,3.946914236888657,Up
TRIT1,-1.6993209871479757,-16.257951087850515,1.2437771560542684e-18,4.6106685435452586e-17,5.359609863209783,Down
SUSD1,2.46280698791779,16.24708156098296,1.2716471771422945e-18,4.701344389488536e-17,2.4436716300711003,Up
BRICD5,2.5270918313391406,16.20837750613824,1.3761806304356652e-18,5.074206121312252e-17,2.8584821146107244,Up
MRAS,-3.7213253869875627,-16.192668232913512,1.421079711401286e-18,5.225783792059662e-17,4.000054657480235,Down
PPP1R9B,1.782681125196076,16.17124150319615,1.4847472673450404e-18,5.4453895789064114e-17,6.419796552009219,Up
NARF,-1.35800280571617,-16.16339020125294,1.5088007162052326e-18,5.518928879700307e-17,6.973505868533605,Down
ACTRT3,-2.3237970334521934,-16.16072592652707,1.5170533261463463e-18,5.534435282422781e-17,1.857039540318009,Down
MREG,2.3153935188756227,16.15002710674712,1.5506606786524184e-18,5.640657577734631e-17,5.080264285793438,Up
RAB11FIP3,2.410445279606699,16.1488668150043,1.5543508916165046e-18,5.640657577734631e-17,6.541425679469386,Up
EDN1,-3.221075591164876,-16.137693945482447,1.5903482965697193e-18,5.756142522230033e-17,3.347774835317959,Down
SPATA20,4.186023423839223,16.133278003812283,1.6048099256818394e-18,5.793279810249363e-17,4.856530212607995,Up
APOM,-2.254178455068213,-16.13111253716505,1.611950625759982e-18,5.803864002409962e-17,1.9617785544223911,Down
ZHX2,1.8093424015403194,16.12738902485202,1.6243051081492925e-18,5.833116521192381e-17,4.978347300683327,Up
TTC30A,2.604211627256327,16.081753419901116,1.7838326779926494e-18,6.38936431935549e-17,3.205966792296808,Up
PXDC1,-3.73406353808981,-16.074272774874345,1.81147267770325e-18,6.471556535110834e-17,4.452857603290155,Down
KCNA1,-1.522695623728765,-16.058390268748052,1.8716180312536735e-18,6.669150555810893e-17,0.6054936462385805,Down
CCDC190,-2.6252067182297907,-16.02306329487591,2.0128309764573843e-18,7.15385030034725e-17,1.1098379061793076,Down
ETFB,3.7839337777712463,16.020410900761167,2.0238636132372503e-18,7.174570495254932e-17,2.9931217509149155,Up
PISD,1.2366370502475013,16.002149877692887,2.1015182362202335e-18,7.430752942942825e-17,5.438757989405699,Up
PDIA4,1.8025237873507718,15.966922392220322,2.260046526815845e-18,7.955385452573526e-17,7.688231126777893,Up
LY6E,4.345216050769632,15.965882422382364,2.264908118400256e-18,7.955385452573526e-17,7.532143789910918,Up
RIN1,3.1485914921144085,15.965393303598036,2.2671983196964436e-18,7.955385452573526e-17,2.558715721596626,Up
HSF1,2.078404361142449,15.944136142523638,2.3690535583312372e-18,8.29168745415933e-17,7.423021567270984,Up
KRT77,-3.146204171426417,-15.934412478425147,2.417193695495795e-18,8.438759762249877e-17,1.209488722683329,Down
OR2W3,-1.4821919523756857,-15.921078187039516,2.484841059974761e-18,8.653019751780795e-17,0.5207701454292949,Down
PVR,-1.9380512365221818,-15.91782977400366,2.5016122040024982e-18,8.6894791670515e-17,5.515954647102206,Down
TRPS1,-2.3656830619914313,-15.901285431664862,2.5888424158338243e-18,8.969883646821216e-17,9.079688545079762,Down
SLC46A1,3.2495851951464982,15.897502763103066,2.6092197990060254e-18,9.017829831652403e-17,2.240539433726083,Up
CHST13,-2.390970188946004,-15.877483309642484,2.7198295859729987e-18,9.376612497641912e-17,1.0381755629250027,Down
PDGFRA,-4.4715741529421456,-15.875197440837619,2.7327606765892156e-18,9.397698187073637e-17,2.240504474971411,Down
STAT5A,2.830465689422729,15.867677686643608,2.7757450531296065e-18,9.521772209616237e-17,2.6329851624971887,Up
