name,source,smiles,MW,LogP,HBD,HBA,TPSA,RotB,QED,heavy,Lipinski_viol
DOBUTAMINE,CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.386,2.956800000000002,4,4,72.72,7,0.593334886982252,22,0
LEVACETYLLEUCINE,CHEMBL56021,CC(=O)N[C@@H](CC(C)C)C(=O)O,173.21199999999996,0.6218000000000001,2,2,66.4,4,0.6545994633391511,12,0
CEFDINIR,CHEMBL927,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,395.4220000000001,-0.17179999999999884,4,9,158.21000000000004,5,0.23141750586057275,26,0
DANTROLENE SODIUM,CHEMBL928,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,314.257,1.7404999999999997,1,6,118.05000000000001,4,0.3989019993697669,23,0
LONAFARNIB,CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,638.8319999999999,5.909900000000006,1,3,79.53,3,0.45430057299885523,36,2
DELAVIRDINE MESYLATE,CHEMBL929,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.5720000000002,2.7171000000000003,3,6,110.43,6,0.5260863337385334,32,0
GLUTAMINE,CHEMBL930,NC(=O)CC[C@H](N)C(=O)O,146.14600000000002,-1.3361999999999998,3,3,106.41000000000001,4,0.4560917735982506,10,0
DIPYRIDAMOLE,CHEMBL932,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,504.6360000000004,-0.017599999999997396,4,12,145.44,12,0.3081454686289042,36,2
METYRAPONE,CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,226.279,2.637100000000001,0,3,42.85,3,0.755476256361758,17,0
DIPHENIDOL,CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,309.45300000000003,4.188600000000004,1,2,23.47,6,0.8646915663127632,23,0
DIETHYLCARBAMAZINE CITRATE,CHEMBL937,CCN(CC)C(=O)N1CCN(C)CC1,199.29799999999994,0.6956,0,2,26.790000000000006,2,0.6541651065181895,14,0
GEFITINIB,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,446.9100000000004,4.275600000000003,1,7,68.74000000000001,8,0.517854527865434,31,0
GABAPENTIN,CHEMBL940,NCC1(CC(=O)O)CCCCC1,171.23999999999992,1.3702999999999994,2,2,63.32000000000001,3,0.6737273296978754,12,0
LACOSAMIDE,CHEMBL58323,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,250.298,0.4539000000000007,2,3,67.42999999999999,6,0.7701920576724235,18,0
IMATINIB,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,2,7,86.28000000000002,7,0.38941616262964607,37,0
TROPISETRON,CHEMBL56564,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,284.3590000000001,2.9499000000000013,1,3,45.33,2,0.8623995997288066,21,0
PRAMIPEXOLE,CHEMBL301265,CCCN[C@H]1CCc2nc(N)sc2C1,211.33399999999997,1.5822,2,4,50.94,3,0.7978726845629878,14,0
BISACODYL,CHEMBL942,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,361.39700000000005,4.112400000000003,0,5,65.49000000000001,5,0.5053017377899989,27,0
EPALRESTAT,CHEMBL56337,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,319.407,2.918700000000001,1,4,57.61000000000001,4,0.6829097001636526,21,0
CHLOROPROCAINE HYDROCHLORIDE,CHEMBL944,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,270.76,2.4208,1,4,55.56,6,0.6371230261185129,18,0
AMILORIDE,CHEMBL945,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,229.63099999999997,-1.0823299999999998,5,6,156.79,1,0.3043612043102547,15,0
AZATADINE,CHEMBL946,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,290.4100000000001,3.7077000000000027,0,2,16.130000000000003,0,0.7351080643084177,22,0
CHLOROQUINE PHOSPHATE,CHEMBL58510,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,319.88000000000005,4.810600000000004,1,3,28.16,8,0.7564117572128701,22,0
IOPHENDYLATE,CHEMBL951,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,416.34299999999996,6.078600000000006,0,2,26.3,11,0.24835980854388554,22,1
CAPSAICIN,CHEMBL294199,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,305.418,3.789600000000003,2,3,58.56,9,0.5388605597174689,22,0
ENTACAPONE,CHEMBL953,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.29,1.7813800000000002,2,6,127.70000000000002,5,0.28041853664893823,22,0
CYCLOTHIAZIDE,CHEMBL61593,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,389.8860000000001,1.2295000000000003,3,5,118.35999999999999,2,0.6571692284800612,24,0
BOSENTAN,CHEMBL957,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,551.6250000000002,4.203900000000004,2,10,145.65,10,0.29391506545829377,39,1
RIMANTADINE,CHEMBL959,CC(N)C12CC3CC(CC(C3)C1)C2,179.30699999999996,2.5500000000000007,1,1,26.02,1,0.657471607480536,13,0
LEFLUNOMIDE,CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,3.2541200000000012,1,3,55.13,2,0.9108229912132475,19,0
EPOPROSTENOL SODIUM,CHEMBL962,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,352.471,3.4085000000000023,3,4,86.99000000000001,10,0.41421085445954503,25,0
OXYMORPHONE,CHEMBL963,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,301.342,0.7451999999999999,2,5,70.0,0,0.7396980124727146,22,0
DISULFIRAM,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5520000000001,3.6212000000000026,0,4,6.48,4,0.5731348904238733,16,0
CARBAMOYLCHOLINE,CHEMBL965,C[N+](C)(C)CCOC(N)=O,147.19799999999998,-0.2121000000000003,1,2,52.32,3,0.5613640399929508,10,0
TEMAZEPAM,CHEMBL967,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.74500000000006,2.4722,1,3,52.900000000000006,1,0.879421465403288,21,0
FLURAZEPAM,CHEMBL968,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,387.88600000000014,4.004900000000003,0,3,35.91,6,0.7505075074463576,27,0
PRAZEPAM,CHEMBL969,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,324.8110000000001,3.934000000000003,0,2,32.67,3,0.8415175711014194,23,0
HALAZEPAM,CHEMBL970,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,352.743,4.086300000000002,0,2,32.67,2,0.8010325134858473,24,0
SELEGILINE,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,187.286,2.1826,0,1,3.24,4,0.6530251998867979,14,0
TERIFLUNOMIDE,CHEMBL973,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,2.99948,2,3,73.11999999999999,2,0.49260333864428985,19,0
PRAZIQUANTEL,CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.41300000000007,2.5349000000000004,0,2,40.620000000000005,1,0.7993674496203519,23,0
HYDROCORTISONE HEMISUCCINATE ANHYDROUS,CHEMBL977,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,462.5390000000004,2.1973,3,7,138.2,6,0.5108373230056191,33,0
METHACHOLINE,CHEMBL978,CC(=O)OC(C)C[N+](C)(C)C,160.237,0.6441999999999999,0,2,26.3,3,0.4472483918669033,11,0
GUAIFENESIN,CHEMBL980,COc1ccccc1OCC(O)CO,198.21799999999996,0.4272000000000001,2,4,58.92,5,0.7198499687675642,14,0
FENOFIBRIC ACID,CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,318.75600000000003,3.8130000000000033,1,3,63.60000000000001,5,0.8513366731464941,22,0
NALMEFENE,CHEMBL982,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,339.4350000000001,2.512500000000001,2,4,52.93000000000001,2,0.813193738638947,25,0
SUCCINYLCHOLINE CHLORIDE,CHEMBL983,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.404,0.2654000000000025,0,4,52.60000000000001,9,0.4515871613452488,20,0
TIPIRACIL HYDROCHLORIDE,CHEMBL65375,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,242.666,0.28967,3,3,92.81,2,0.6959433277746746,16,0
CRINECERFONT,CHEMBL291657,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,483.05200000000025,7.517460000000006,0,4,25.360000000000003,8,0.3103133205020962,33,1
RETINOL,CHEMBL986,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,286.45900000000006,5.510300000000006,1,1,20.23,5,0.6605933879271789,21,1
CEFPIROME,CHEMBL65794,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,514.5890000000003,-1.0438999999999956,2,10,153.92000000000002,7,0.20550364550788564,35,1
FLUOCINOLONE ACETONIDE,CHEMBL989,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,452.49400000000026,2.366800000000001,2,6,93.06,2,0.6684104451867194,32,0
BUTENAFINE,CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,317.476,5.769300000000006,0,1,3.24,4,0.5902547919222657,24,1
ACEFYLLINE,CHEMBL70246,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,238.20299999999997,-1.4816999999999998,1,4,99.12,2,0.6873471058074696,17,0
STAVUDINE,CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,224.21599999999998,-0.7090799999999999,2,4,84.32,2,0.6498890462135971,16,0
LOSARTAN POTASSIUM,CHEMBL995,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,422.9200000000001,4.2668000000000035,2,5,92.50999999999999,8,0.44208017823980256,30,0
CEFOXITIN,CHEMBL996,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,427.4600000000002,0.09859999999999991,3,8,148.26000000000002,7,0.4097813290259421,28,0
IBANDRONIC ACID,CHEMBL997,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,319.23100000000005,0.4999999999999996,5,4,138.53,9,0.30575681014458816,19,0
LORATADINE,CHEMBL998,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,382.89100000000025,4.887800000000005,0,3,42.43,1,0.7048857984659846,27,0
VINPOCETINE,CHEMBL71752,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,350.462,4.148300000000003,0,3,34.47,3,0.7801598920383878,26,0
EBASTINE,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,469.6690000000001,7.217600000000008,0,3,29.540000000000003,9,0.30994100504194527,35,1
CETIRIZINE,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,388.8950000000002,3.148200000000002,1,4,53.010000000000005,8,0.7038936958101741,27,0
CLOBAZAM,CHEMBL70418,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,300.74500000000006,3.3712000000000018,0,2,40.620000000000005,1,0.7576569223589451,21,0
LEVOSALBUTAMOL,CHEMBL1002,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,239.315,1.3059999999999998,4,4,72.72,4,0.6389509580864461,17,0
CLAVULANATE POTASSIUM,CHEMBL1003,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,199.16199999999998,-1.0956,2,4,87.07000000000001,2,0.5513115228370621,14,0
DOXYLAMINE,CHEMBL1004,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,270.37600000000003,2.923300000000001,0,3,25.36,6,0.8067475103694609,20,0
SERATRODAST,CHEMBL70972,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,354.446,4.610000000000003,1,3,71.44,8,0.546478032086406,26,0
REMIFENTANIL,CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,376.4530000000002,2.0002999999999997,0,6,76.15,7,0.677733039239407,27,0
DEFERIPRONE,CHEMBL70927,Cc1c(O)c(=O)ccn1C,139.154,0.39931999999999984,1,2,42.23,0,0.5649178764789872,10,0
AMIFOSTINE,CHEMBL1006,NCCCNCCSP(=O)(O)O,214.22699999999998,-0.2492999999999997,4,4,95.58,7,0.3446247204426618,12,0
BEPRIDIL,CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,366.5490000000002,4.830200000000005,0,3,15.71,10,0.5988605961954666,27,0
LEVODOPA,CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.18999999999997,0.052200000000000135,4,4,103.78000000000002,3,0.5125069246930146,14,0
CEFOTAXIME SODIUM,CHEMBL1010,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,455.47400000000016,-0.6224999999999987,3,11,173.51,7,0.2079442341493163,30,1
ETRAVIRINE,CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,435.2850000000001,4.717400000000002,2,7,120.63999999999999,4,0.6084537970432329,28,0
VILOXAZINE,CHEMBL306700,CCOc1ccccc1OCC1CNCCO1,237.29899999999992,1.4525,1,4,39.72,5,0.8411561496817552,17,0
LORACARBEF ANHYDROUS,CHEMBL1013,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,349.77400000000006,0.7108000000000003,3,4,112.73,4,0.6928658548844621,24,0
MOXALACTAM,CHEMBL74632,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,520.4800000000004,-1.127699999999999,4,11,206.29999999999998,9,0.13379526381178464,36,2
XYLOMETAZOLINE,CHEMBL312448,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,244.38199999999995,3.1451400000000014,1,2,24.39,2,0.8488884472652752,18,0
CANDESARTAN CILEXETIL,CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,610.6710000000002,6.319100000000007,1,10,143.33999999999997,10,0.14091024962797447,45,2
TELMISARTAN,CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.6290000000004,7.2644200000000065,1,3,72.94,7,0.243238592025165,39,2
DEXKETOPROFEN,CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,3.1057000000000015,1,2,54.37,4,0.8528036890699656,19,0
TOLMETIN,CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.289,2.1916200000000003,1,2,59.300000000000004,4,0.8540302270880286,19,0
NEPAFENAC,CHEMBL1021,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,254.289,1.5276,2,3,86.18,4,0.6404218695353087,19,0
BEXAROTENE,CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,348.48600000000016,6.103720000000005,1,1,37.3,3,0.7270145310201616,26,1
IFOSFAMIDE,CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,261.08899999999994,1.884,1,2,41.57,5,0.605720669080109,14,0
ISOFLUROPHATE,CHEMBL1025,CC(C)OP(=O)(F)OC(C)C,184.147,2.9140000000000015,0,3,35.53,4,0.6298693189390489,11,0
ARTENIMOL,CHEMBL307261,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,284.352,2.1867,1,5,57.150000000000006,0,0.6909963971993888,20,0
FENOLDOPAM MESYLATE,CHEMBL1026,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.76099999999997,2.734400000000001,4,4,72.72,1,0.6113669325066001,21,0
TIAGABINE,CHEMBL1027,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,375.5590000000001,5.044840000000004,1,4,40.540000000000006,6,0.7683688060325686,25,1
ISTRADEFYLLINE,CHEMBL431770,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,384.4360000000002,2.1241000000000003,0,5,80.28,6,0.6503791123748318,28,0
MIGLUSTAT,CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,219.28099999999998,-1.4542999999999995,4,5,84.16000000000001,4,0.4645740538240355,15,0
DICLOFENAC SODIUM,CHEMBL1034,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,296.153,4.364100000000001,2,2,49.33,4,0.8807285394160607,19,0
GUANADREL,CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1,213.28099999999992,0.5452699999999997,3,3,80.36000000000001,2,0.46190306091295014,15,0
CALCIFEDIOL ANHYDROUS,CHEMBL1040,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,400.6470000000002,6.733900000000008,2,2,40.46,6,0.5184686039927527,29,1
CHOLECALCIFEROL,CHEMBL1042,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,384.6480000000002,7.619000000000008,1,1,20.23,6,0.49910402699484807,28,1
DAPSONE,CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,248.30700000000002,1.6838000000000002,2,4,86.18,2,0.7916266736810947,17,0
MOZAVAPTAN,CHEMBL420762,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,427.5480000000001,5.290620000000005,1,3,52.650000000000006,4,0.6154590476014534,32,1
LATANOPROST,CHEMBL1051,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,432.60100000000017,4.186400000000005,3,5,86.99000000000001,13,0.2471860765188796,31,0
TRICHLORMETHIAZIDE,CHEMBL1054,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,380.66200000000003,0.8210000000000004,3,5,118.35999999999999,2,0.6564465021990212,20,0
CHLORTHALIDONE,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.77200000000005,0.9242000000000001,3,4,109.49000000000001,2,0.7560395435859316,22,0
FLUORESCEIN,CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.31100000000004,3.6658000000000017,2,5,75.99000000000001,0,0.6144482281821225,25,0
PREGABALIN,CHEMBL1059,CC(C)C[C@H](CN)CC(=O)O,159.229,1.0821,2,2,63.32000000000001,5,0.6306196110552211,11,0
SIMVASTATIN,CHEMBL1064,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,418.57400000000024,4.585600000000005,1,5,72.83,6,0.6390622750209786,30,0
RITODRINE,CHEMBL83063,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,287.35900000000004,2.3520000000000003,4,4,72.72,6,0.6579030127323875,21,0
METHYSERGIDE,CHEMBL1065,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.4660000000001,1.9351,2,3,57.5,4,0.8831423888921255,26,0
OXCARBAZEPINE,CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.27299999999997,2.6422000000000008,1,2,63.400000000000006,0,0.7829578147216556,19,0
VALSARTAN,CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.52800000000013,4.161700000000002,2,5,112.07000000000001,10,0.49443162692459075,32,0
MOCLOBEMIDE,CHEMBL86304,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.74399999999997,1.4020000000000006,1,3,41.57000000000001,4,0.8976306233197457,18,0
NABUMETONE,CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,228.29099999999997,3.370000000000002,0,2,26.3,4,0.8015823313615688,17,0
OXAPROZIN,CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.32200000000006,4.025800000000003,1,3,63.33,5,0.7711850955719793,22,0
MEPTAZINOL,CHEMBL314437,CCC1(c2cccc(O)c2)CCCCN(C)C1,233.3549999999999,3.1557000000000013,1,2,23.47,2,0.8478904413597521,17,0
PROCYCLIDINE,CHEMBL86715,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.4470000000001,3.940400000000003,1,2,23.47,5,0.8863958351409401,21,0
BUMETANIDE,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,364.42300000000006,3.036500000000001,3,5,118.71999999999998,8,0.6195581690411603,25,0
GLIPIZIDE,CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,445.54500000000024,2.0781199999999993,3,6,130.14999999999998,7,0.5981616815314104,31,0
LOFEPRAMINE,CHEMBL87708,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,418.9680000000002,5.7815000000000065,0,3,23.55,7,0.45406396462781595,30,1
ESLICARBAZEPINE,CHEMBL315985,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,254.289,2.4929000000000006,2,2,66.56,0,0.7581194848865717,19,0
MORICIZINE,CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.52600000000024,4.106600000000004,1,6,71.11,5,0.7745106536439257,30,0
ESLICARBAZEPINE ACETATE,CHEMBL87992,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,296.326,3.0637000000000008,1,3,72.63,1,0.8219137462216773,22,0
TIZANIDINE,CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,253.718,1.7157999999999993,2,6,62.2,1,0.8124044266873097,16,0
AMOXICILLIN,CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,365.4110000000001,0.023700000000000443,4,6,132.96,4,0.5530315284690744,25,0
MASOPROCOL,CHEMBL313972,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,302.37,3.5664000000000033,4,4,80.92,5,0.636536149264244,22,0
FINGOLIMOD,CHEMBL314854,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,307.478,3.204300000000001,3,3,66.48,12,0.5194936783733953,22,0
RUPATADINE,CHEMBL91397,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,415.96800000000025,5.6349200000000055,0,3,29.020000000000003,2,0.5423100667192595,30,1
ACETOPHENAZINE,CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,411.5710000000001,3.491900000000002,1,6,47.02000000000001,7,0.7040504664729514,29,0
DIBUCAINE,CHEMBL1086,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.471,3.4853000000000023,1,4,54.46,10,0.6711145343894273,25,0
MEPIVACAINE,CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.35399999999996,2.7262400000000007,1,2,32.34,2,0.8699043213708457,18,0
MESORIDAZINE,CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,386.5860000000001,4.901100000000005,0,4,29.54,4,0.6990736026363058,26,0
PHENELZINE,CHEMBL1089,NNCCc1ccccc1,136.19799999999998,0.6923999999999992,2,2,38.05,3,0.4737324261638871,10,0
VIDARABINE,CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,267.245,-1.9800000000000006,4,8,139.54000000000002,2,0.49051986767922323,19,0
HYDROCORTISONE ACETATE,CHEMBL1091,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,404.5030000000002,2.3524000000000003,2,6,100.90000000000002,3,0.7005234282178955,29,0
TRIHEXYPHENIDYL HYDROCHLORIDE,CHEMBL1092,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,301.47400000000016,4.330500000000004,1,2,23.47,5,0.8747104302685795,22,0
ARTICAINE,CHEMBL1093,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.38100000000003,2.16972,2,5,67.43,6,0.7856511740400417,19,0
FELBAMATE,CHEMBL1094,NC(=O)OCC(COC(N)=O)c1ccccc1,238.24300000000002,0.9607999999999993,2,4,104.64000000000001,5,0.796471019540729,17,0
ETHOTOIN,CHEMBL1095,CCN1C(=O)NC(c2ccccc2)C1=O,204.22899999999998,1.2993999999999999,1,2,49.410000000000004,2,0.7380128478007799,15,0
AMLEXANOX,CHEMBL1096,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,298.298,2.745,2,5,106.42000000000002,2,0.7044218634482015,22,0
IPRONIAZID,CHEMBL92401,CC(C)NNC(=O)c1ccncc1,179.223,0.7243999999999996,2,3,54.019999999999996,3,0.6722652900688486,13,0
BUPIVACAINE,CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.43500000000006,3.8965400000000026,1,2,32.34,5,0.891012713024742,21,0
